Timestamp,Load Index,StackTempMbus,StackO2Mbus,SteamPrMbus,SteamTempMbus,Gas Pressure (After PRV),Gas Flow,Fuel flow %,Air flow %,TStack_minus_TSteam
2026-01-30 8:40:00,61,198.5,4.1,8.5,177.9,157.1694336,67.93548584,21.5,18.5,20.6
2026-01-30 8:41:00,60,198,4.3,8.5,177.9,157.8251038,66.11212921,21.20000076,18.10000038,20.1
2026-01-30 8:42:00,59,197.4,4.4,8.5,177.9,158.1529236,65.09822845,20.80000114,17.80000114,19.5
2026-01-30 8:43:00,70,196.5,3.9,8.3,176.7,153.1221771,88.6265564,24.39999962,24.70000076,19.8
2026-01-30 8:44:00,,197.9,3.1,8.3,176.6,,106.943512,,,21.3
2026-01-30 8:45:00,70,201,3.3,8.4,177.4,156.817749,86.12309265,24.60000038,23.89999962,23.6
2026-01-30 8:46:00,67,201.6,3.6,8.5,177.6,156.1263275,79.18017578,23.39999962,21.60000038,24
2026-01-30 8:47:00,63,201.4,3.7,8.5,177.8,156.5197144,74.66978455,22,19.10000038,23.6
2026-01-30 8:48:00,62,200.1,4,8.5,177.9,156.1322784,69.7338028,21.70000076,18.70000076,22.2
2026-01-30 8:49:00,,199.3,4.2,8.6,177.9,,68.58638,,,21.4
2026-01-30 8:50:00,71,198.4,3.8,8.3,176.7,154.8030701,91.66408539,24.89999962,25.20000076,21.7
2026-01-30 8:51:00,83,199.7,3,8.3,176.6,154.1354675,111.5957718,28.60000038,31,23.1
2026-01-30 8:52:00,69,201.8,3,8.4,177.2,157.270752,95.28157043,24.30000114,23.30000114,24.6
2026-01-30 8:53:00,66,203.1,3.6,8.5,177.8,156.5435486,77.33179474,23.10000038,21.10000038,25.3
2026-01-30 8:54:00,,202.5,3.8,8.6,177.9,,72.97994995,,,24.6
2026-01-30 8:55:00,,,,,,,,,,
2026-01-30 8:56:00,61,200.8,4.1,8.6,178.1,158.2602081,68.74493408,21.60000038,18.60000038,22.7
2026-01-30 8:57:00,61,199.9,4.2,8.6,178.1,153.9924164,67.24285889,21.39999962,18.30000114,21.8
2026-01-30 8:58:00,81,199.2,3.9,8.3,177,151.8585205,84.6710968,28.10000038,30.5,22.2
2026-01-30 8:59:00,75,201.8,3,8.4,177.3,155.0891724,95.69881439,26.10000038,26.39999962,24.5
2026-01-30 9:00:00,,203,3.3,8.5,177.7,,83.8866806,,,25.3
2026-01-30 9:01:00,64,202.8,3.7,8.6,178,157.7058716,73.96464539,22.5,19.80000114,24.8
2026-01-30 9:02:00,62,202,3.9,8.6,178.1,156.4243469,71.03559875,22,19,23.9
2026-01-30 9:03:00,60,201.1,4.1,8.6,178.1,158.8920288,69.0161438,21.39999962,18.20000076,23
2026-01-30 9:04:00,63,199.2,4.2,8.4,177.5,155.9474945,74.80329895,22.30000114,19.80000114,21.7
2026-01-30 9:05:00,,199.2,3.4,8.3,176.6,,102.3788757,,,22.6
2026-01-30 9:06:00,72,201.6,3.1,8.5,177.5,155.9057617,88.60152435,25,24.60000038,24.1
2026-01-30 9:07:00,67,202.3,3.4,8.5,177.8,157.9204712,79.52648926,23.39999962,21.80000114,24.5
2026-01-30 9:08:00,62,202.1,3.7,8.6,178,156.0011444,73.21360779,21.80000114,18.80000114,24.1
2026-01-30 9:09:00,60,200.5,4.1,8.6,178.2,158.2363739,67.4139328,21.39999962,18.30000114,22.3
2026-01-30 9:10:00,,199.8,4.3,8.6,178.2,,66.24565125,,,21.6
2026-01-30 9:11:00,69,198.5,3.9,8.3,177,155.1130066,86.9701004,24.30000114,23.89999962,21.5
2026-01-30 9:12:00,81,199.4,3.1,8.3,176.8,154.7553864,107.377449,27.89999962,29.89999962,22.6
2026-01-30 9:13:00,67,201.2,3.1,8.4,177.4,156.1561279,90.99649048,23.70000076,22.30000114,23.8
2026-01-30 9:14:00,64,202.2,3.7,8.6,178,157.4734192,74.76992035,22.60000038,19.89999962,24.2
2026-01-30 9:15:00,,201.6,3.9,8.6,178,,70.96466064,,,23.6
2026-01-30 9:16:00,61,200,4.2,8.6,178.1,157.4555359,67.69348145,21.39999962,18.30000114,21.9
2026-01-30 9:17:00,62,199.1,4.2,8.5,177.6,153.4797974,72.65866852,22,,21.5
2026-01-30 9:18:00,74,199,3.5,8.3,176.7,154.4752197,101.2147751,25.89999962,25.89999962,22.3
2026-01-30 9:19:00,69,201.7,3.4,8.5,177.7,156.8535156,83.15650177,24,22.80000114,24
2026-01-30 9:20:00,,201.9,3.6,8.5,177.9,,75.95906067,,,24
2026-01-30 9:21:00,62,201,3.9,8.6,178.1,156.5972138,70.28873444,21.80000114,18.80000114,22.9
2026-01-30 9:22:00,61,200.3,4.1,8.6,178.1,156.9429169,68.02727509,21.39999962,18.39999962,22.2
2026-01-30 9:23:00,63,199.5,4.3,8.6,178.1,157.1575165,66.61699677,22.30000114,20.60000038,21.4
2026-01-30 9:24:00,79,198.8,3.4,8.2,176.5,153.7837982,104.4442291,27.10000038,28.89999962,22.3
2026-01-30 9:25:00,,200.6,3.1,8.4,177.2,,96.87126923,,,23.4
2026-01-30 9:26:00,,,,,,,,,,
2026-01-30 9:27:00,67,202.4,3.5,8.5,177.8,156.3647461,79.4847641,23.5,21.80000114,24.6
2026-01-30 9:28:00,64,202.2,3.7,8.6,178,157.9383392,73.93544006,22.5,20,24.2
2026-01-30 9:29:00,61,201.6,3.9,8.6,178,156.4779816,71.01890564,21.70000076,18.5,23.6
2026-01-30 9:30:00,61,199.8,4.2,8.6,178,157.8251038,67.39723969,21.39999962,18.30000114,21.8
2026-01-30 9:31:00,,199.2,3.8,8.3,177,,89.88246155,,,22.2
2026-01-30 9:32:00,76,201.3,3,8.4,177.2,153.777832,97.77251434,26.39999962,27,24.1
2026-01-30 9:33:00,70,202.5,3.2,8.5,177.6,157.264801,84.70030212,24.39999962,23.5,24.9
2026-01-30 9:34:00,63,202.8,3.5,8.5,177.9,156.9369659,77.70730591,22.30000114,19.5,24.9
2026-01-30 9:35:00,62,201.5,3.9,8.6,178.1,156.7283478,70.0550766,21.80000114,18.70000076,23.4
2026-01-30 9:36:00,,200.6,4.1,8.6,178.1,,67.89793396,,,22.5
2026-01-30 9:37:00,65,199.2,4.1,8.4,177.3,154.3619843,78.59603882,22.89999962,21.70000076,21.9
2026-01-30 9:38:00,79,199.5,3.3,8.3,176.7,154.9818878,107.0979004,27.5,29.80000114,22.8
2026-01-30 9:39:00,69,201.2,3.1,8.4,177.3,155.3275909,94.54723358,24.10000038,23,23.9
2026-01-30 9:40:00,65,202.5,3.6,8.5,177.9,155.524292,76.01747131,22.89999962,20.60000038,24.6
2026-01-30 9:41:00,,202,3.8,8.6,178,,71.5029068,,,24
2026-01-30 9:42:00,61,200.6,4.1,8.6,178.1,156.7462311,68.31100464,21.5,18.39999962,22.5
2026-01-30 9:43:00,60,199.7,4.3,8.6,178.1,157.3661194,66.82561493,21.20000076,18.20000076,21.6
2026-01-30 9:44:00,76,198.8,4.3,8.5,177.6,153.8314819,71.82835388,26.60000038,28.30000114,21.2
2026-01-30 9:45:00,76,200.4,3,8.4,177.1,154.0043335,99.46652222,26.5,27.20000076,23.3
2026-01-30 9:46:00,,202.1,3.2,8.5,177.6,,85.42212677,,,24.5
2026-01-30 9:47:00,64,202.3,3.7,8.6,178,157.5568543,73.93544006,22.5,20,24.3
2026-01-30 9:48:00,62,201.6,3.9,8.6,178.1,158.2423248,70.9938736,21.89999962,18.89999962,23.5
2026-01-30 9:49:00,60,200.7,4,8.6,178.1,156.4243469,68.9952774,21.30000114,18.20000076,22.6
2026-01-30 9:50:00,60,199.1,4.4,8.6,178.1,156.7581482,66.57944489,21.20000076,18.10000038,21
2026-01-30 9:51:00,,198.4,4,8.4,177.1,,85.28026581,,,21.3
2026-01-30 9:52:00,76,200.4,3,8.4,177.2,154.0758667,97.80589294,26.39999962,26.80000114,23.2
2026-01-30 9:53:00,70,201.8,3.3,8.5,177.6,157.2290344,85.5222702,24.5,23.60000038,24.2
2026-01-30 9:54:00,64,202.3,3.6,8.5,177.8,157.4913025,78.09117126,22.39999962,19.70000076,24.5
2026-01-30 9:55:00,62,201.3,3.9,8.6,178,156.883316,70.50987244,21.89999962,18.89999962,23.3
2026-01-30 9:56:00,,200.4,4.1,8.6,178.1,,68.61558533,,,22.3
2026-01-30 9:57:00,66,199.1,4,8.4,177.3,155.1547394,78.58769226,23.20000076,21.70000076,21.8
2026-01-30 9:58:00,80,199.4,3.3,8.2,176.5,154.9878388,108.2077637,27.60000038,29.70000076,22.9
2026-01-30 9:59:00,69,201.3,3,8.4,177.2,157.0442505,96.72106934,24.30000114,23.10000038,24.1
2026-01-30 10:00:00,65,202.8,3.6,8.5,177.9,156.2097626,76.60996246,23,20.89999962,24.9
2026-01-30 10:01:00,,202.4,3.8,8.6,178,,71.79914856,,,24.4
2026-01-30 10:02:00,61,200.6,4.2,8.6,178.1,156.817749,68.06482697,21.5,18.39999962,22.5
2026-01-30 10:03:00,60,199.7,4.3,8.6,178.1,158.5105591,66.92158508,21.30000114,18.20000076,21.6
2026-01-30 10:04:00,63,198.9,4.4,8.6,178.1,156.6448975,66.42923737,22.10000038,20,20.8
2026-01-30 10:05:00,78,198.3,3.5,8.2,176.5,153.3009796,103.7140656,27,28.80000114,21.8
2026-01-30 10:06:00,,200.3,2.9,8.3,176.9,,104.6361694,,,23.4
2026-01-30 10:07:00,,,,,,,,,,
2026-01-30 10:08:00,69,202.8,3.3,8.5,177.6,156.7819824,84.17040253,24.20000076,23.20000076,25.2
2026-01-30 10:09:00,66,203,3.5,8.5,177.8,156.954834,77.47782135,23.10000038,21.10000038,25.2
2026-01-30 10:10:00,63,202.5,3.7,8.5,177.9,156.4124298,73.55574799,22.20000076,19.39999962,24.6
2026-01-30 10:11:00,62,200.9,4,8.6,178,156.2574463,70.242836,21.89999962,18.89999962,22.9
2026-01-30 10:12:00,,200,4.1,8.5,177.9,,70.02587128,,,22.1
2026-01-30 10:13:00,80,,3.2,8.3,176.6,152.5857086,108.6291733,27.70000076,30.20000076,
2026-01-30 10:14:00,75,201.8,3,8.4,177.2,155.8938446,96.72941589,26.10000038,26.60000038,24.6
2026-01-30 10:15:00,66,203,3.2,8.5,177.6,155.2322235,85.1133728,23.30000114,21.60000038,25.4
2026-01-30 10:16:00,64,202.7,3.7,8.5,177.9,156.8713989,74.49036407,22.60000038,20.10000038,24.8
2026-01-30 10:17:00,,202,3.9,8.6,178,,72.1663208,,,24
2026-01-30 10:18:00,67,200.6,3.9,8.4,177.3,157.670105,80.64887238,23.39999962,22.39999962,23.3
2026-01-30 10:19:00,77,200.8,3.2,8.4,177.1,156.4839478,99.24538422,26.70000076,27.30000114,23.7
2026-01-30 10:20:00,67,201.9,3.3,8.5,177.5,156.6568146,87.01182556,23.39999962,21.89999962,24.4
2026-01-30 10:21:00,64,202.1,3.7,8.5,177.9,156.5495148,75.41247559,22.70000076,20.30000114,24.2
2026-01-30 10:22:00,,201.5,3.8,8.5,177.5,,76.83527374,,,24
2026-01-30 10:23:00,83,202.2,2.9,8.3,176.7,152.3830566,113.5443039,28.80000114,31.70000076,25.5
2026-01-30 10:24:00,75,204,2.8,8.4,177.4,156.4243469,96.14527893,26.20000076,26.60000038,26.6
2026-01-30 10:25:00,66,204.8,3.2,8.5,177.7,156.883316,84.69612885,23.20000076,21.30000114,27.1
2026-01-30 10:26:00,64,203.8,3.7,8.6,178,157.1753845,74.56547546,22.5,20.10000038,25.8
2026-01-30 10:27:00,,202.7,3.9,8.6,178.1,,72.46674347,,,24.6
2026-01-30 10:28:00,62,201.1,4.1,8.6,178.1,157.6522217,69.65035248,21.70000076,18.70000076,23
2026-01-30 10:29:00,72,200.3,3.7,8.3,177,153.3307953,92.11888123,25.10000038,25.39999962,23.3
2026-01-30 10:30:00,73,201.2,3,8.3,177,155.0236054,106.0130692,25.5,25.5,24.2
2026-01-30 10:31:00,69,203.5,3.3,8.5,177.8,155.7269592,82.78098297,24,22.80000114,25.7
2026-01-30 10:32:00,,203.3,3.6,8.6,177.9,,76.28868866,,,25.4
2026-01-30 10:33:00,62,201.9,3.9,8.6,178.1,156.6031799,71.14408112,22,19,23.8
2026-01-30 10:34:00,61,201,4.1,8.6,178.2,156.5435486,68.32769012,21.60000038,18.5,22.8
2026-01-30 10:35:00,77,200.1,4.1,8.5,177.6,153.4023132,73.56408691,26.80000114,28.10000038,22.5
2026-01-30 10:36:00,77,201.4,2.9,8.4,177.2,153.9089661,98.87821198,26.70000076,27.5,24.2
2026-01-30 10:37:00,,202.6,3.2,8.5,177.7,,83.97846985,,,24.9
2026-01-30 10:38:00,64,202.5,3.7,8.6,178,158.0158386,72.61694336,22.39999962,19.60000038,24.5
2026-01-30 10:39:00,62,201.7,3.9,8.6,178.1,158.2125244,69.50848389,21.70000076,18.70000076,23.6
2026-01-30 10:40:00,59,200.7,4.1,8.6,178.2,155.9773102,66.67540741,21,18,22.5
2026-01-30 10:41:00,60,198.8,4.4,8.5,177.8,158.319809,67.68096161,21.20000076,18.30000114,21
2026-01-30 10:42:00,,198.4,3.7,8.3,176.8,,93.82957458,,,21.6
2026-01-30 10:43:00,,,,,,,,,,
2026-01-30 10:44:00,65,201.2,3.6,8.5,177.9,157.0978851,75.66699219,22.80000114,20.39999962,23.3
2026-01-30 10:45:00,59,200.9,3.9,8.6,178.1,156.6448975,69.137146,20.89999962,17.80000114,22.8
2026-01-30 10:46:00,57,199.2,4.5,8.6,178.3,158.3019409,60.67962646,20.30000114,17.20000076,20.9
2026-01-30 10:47:00,,198.1,4.8,8.6,178.3,,59.01900482,,,19.8
2026-01-30 10:48:00,,,,,,,,,,
2026-01-30 10:49:00,60,196.7,4.8,8.4,177.5,155.2679901,69.64200592,21.39999962,18.60000038,19.2
2026-01-30 10:50:00,75,196.6,3.8,8.3,176.9,155.4229736,95.21064758,26,26.60000038,19.7
2026-01-30 10:51:00,64,198,3.6,8.4,177.5,157.0382843,82.90198517,22.39999962,19.39999962,20.5
2026-01-30 10:52:00,60,198.7,4.1,8.6,178.1,157.2588348,66.08709717,21.10000038,18.10000038,20.6
2026-01-30 10:53:00,,198.1,4.5,8.6,178.2,,61.29297256,,,19.9
2026-01-30 10:54:00,55,196.8,4.9,8.6,178.3,158.6595764,57.60454941,19.60000038,16.5,18.5
2026-01-30 10:55:00,54,195.9,5.2,8.6,178.3,156.2038117,55.56005859,19.30000114,16,17.6
2026-01-30 10:56:00,56,195.3,5.3,8.6,178.3,155.7865601,55.39316177,20,17.30000114,17
2026-01-30 10:57:00,71,194.4,4.1,8.3,177,155.2143402,88.77676392,24.80000114,24.70000076,17.4
2026-01-30 10:58:00,,195.5,3.8,8.4,177.5,,78.0035553,,,18
2026-01-30 10:59:00,59,196.3,4.2,8.5,177.9,158.3376923,64.44732666,20.89999962,17.70000076,18.4
2026-01-30 11:00:00,56,196,4.6,8.6,178.1,157.0144501,59.4654541,20,16.89999962,17.9
2026-01-30 11:01:00,53,195.5,5,8.6,178.2,158.8085938,56.74920273,19.10000038,15.80000019,17.3
2026-01-30 11:02:00,52,194.1,5.5,8.6,178.2,156.2693787,53.33198547,18.80000114,15.60000038,15.9
2026-01-30 11:03:00,,193.5,5.7,8.6,178.2,,52.11780548,,,15.3
2026-01-30 11:04:00,69,193,4.4,8.3,176.8,153.378479,85.26357269,24.20000076,23.70000076,16.2
2026-01-30 11:05:00,66,194.2,4,8.4,177.3,156.3826141,76.99382782,23.10000038,21.10000038,16.9
2026-01-30 11:06:00,58,195,4.1,8.5,177.6,156.9190826,68.30683136,20.5,17.30000114,17.4
2026-01-30 11:07:00,56,195,4.8,8.6,178,156.3110962,58.91469193,19.89999962,16.60000038,17
2026-01-30 11:08:00,,194.5,5,8.6,178,,56.13168335,,,16.5
2026-01-30 11:09:00,53,193.5,5.4,8.6,178.1,156.6508637,53.8201561,18.80000114,15.69999981,15.4
2026-01-30 11:10:00,52,193,5.6,8.6,178,155.9594269,52.80208206,18.70000076,15.40000057,15
2026-01-30 11:11:00,68,192.5,4.9,8.3,176.9,154.3321686,73.23446655,23.80000114,22.39999962,15.6
2026-01-30 11:12:00,63,194.4,4,8.4,177.5,157.1932678,71.10652924,22.10000038,19,16.9
2026-01-30 11:13:00,,194.8,4.3,8.5,177.7,,64.43064117,,,17.1
2026-01-30 11:14:00,,194.5,4.9,8.6,178,,57.60872269,,,16.5
2026-01-30 11:15:00,54,194,5.1,8.6,178,156.1084442,55.36812592,19.20000076,16,16
2026-01-30 11:16:00,52,193.4,5.4,8.6,178,156.9131165,53.29442978,18.80000114,15.60000038,15.4
2026-01-30 11:17:00,54,192.4,5.6,8.5,177.6,155.5958252,56.69496155,19.10000038,16.20000076,14.8
2026-01-30 11:18:00,,192.3,4.4,8.2,176.6,,82.80184937,,,15.7
2026-01-30 11:19:00,,,,,,,,,,
2026-01-30 11:20:00,,195.1,4,8.5,177.5,,70.48900604,,,17.6
2026-01-30 11:21:00,59,195.5,4.3,8.5,177.8,159.0291443,63.42926025,20.70000076,17.60000038,17.7
2026-01-30 11:22:00,54,195.2,4.7,8.5,177.9,155.923645,58.34724045,19.39999962,16.20000076,17.3
2026-01-30 11:23:00,53,194.1,5.3,8.6,178,158.9695435,54.40847015,19.10000038,15.90000057,16.1
2026-01-30 11:24:00,,193.4,5.4,8.6,178,,53.5656395,,,15.4
2026-01-30 11:25:00,51,192.5,5.7,8.6,178,156.5197144,51.79652786,18.39999962,15.19999981,14.5
2026-01-30 11:26:00,51,192,5.8,8.5,177.9,153.4738464,51.96759796,18.30000114,15.10000038,14.1
2026-01-30 11:27:00,71,191.6,4.9,8.3,176.7,152.0373383,73.03001404,24.80000114,24.30000114,14.9
2026-01-30 11:28:00,65,194.1,3.9,8.4,177.3,156.0428772,75.19968414,22.80000114,20.39999962,16.8
2026-01-30 11:29:00,,194.9,4.2,8.5,177.6,,66.14550781,,,17.3
2026-01-30 11:30:00,55,194.8,4.7,8.5,177.9,155.7269592,58.24293137,19.80000114,16.60000038,16.9
2026-01-30 11:31:00,54,194.2,5.1,8.6,178,158.3913574,55.53085327,19.20000076,16,16.2
2026-01-30 11:32:00,52,193.6,5.3,8.6,178,157.2588348,54.22071075,18.70000076,15.5,15.6
2026-01-30 11:33:00,52,192.4,5.5,8.6,178,156.6925812,53.05660248,18.60000038,15.40000057,14.4
2026-01-30 11:34:00,,191.9,5.7,8.6,178,,51.99263,,,13.9
2026-01-30 11:35:00,55,191.2,5.6,8.4,177.3,158.3376923,58.8020401,19.5,16.70000076,13.9
2026-01-30 11:36:00,70,191.3,4.3,8.2,176.3,154.5765533,86.40264893,24.5,24.10000038,15
2026-01-30 11:37:00,64,193,3.7,8.3,176.8,156.1143951,85.47637177,22.5,19.89999962,16.2
2026-01-30 11:38:00,60,195.3,4.2,8.5,177.6,158.1588898,65.50712585,21.20000076,18.10000038,17.7
2026-01-30 11:39:00,,195.2,4.6,8.5,177.8,,60.55028534,,,17.4
2026-01-30 11:40:00,54,194.4,5.1,8.5,177.9,156.5972138,55.61846924,19.20000076,16,16.5
2026-01-30 11:41:00,53,193.8,5.3,8.6,178,156.1620789,54.1581192,18.89999962,15.60000038,15.8
2026-01-30 11:42:00,52,193.1,5.5,8.6,178,157.2946014,53.20681,18.5,15.30000019,15.1
2026-01-30 11:43:00,51,191.9,5.7,8.6,178,156.5077972,51.99680328,18.39999962,15.19999981,13.9
2026-01-30 11:44:00,,191.4,5.6,8.4,177.3,,59.37365723,,,14.1
2026-01-30 11:45:00,71,192.3,3.8,8.3,176.7,152.1267395,87.29554749,24.89999962,24.20000076,15.6
2026-01-30 11:46:00,64,194,3.9,8.4,177.2,156.8475494,74.46115875,22.70000076,20.30000114,16.8
2026-01-30 11:47:00,57,194.8,4.2,8.5,177.5,158.117157,65.72409058,20.30000114,17.20000076,17.3
2026-01-30 11:48:00,55,194.4,4.9,8.5,177.9,158.5880585,56.89941025,19.5,16.39999962,16.5
2026-01-30 11:49:00,,193.9,5.1,8.5,177.9,,55.07605743,,,16
2026-01-30 11:50:00,52,192.9,5.5,8.6,178,157.2230682,53.0357399,18.70000076,15.5,14.9
2026-01-30 11:51:00,52,192.3,5.6,8.6,178,157.085968,52.12615204,18.5,15.30000019,14.3
2026-01-30 11:52:00,51,191.8,5.7,8.6,177.9,156.686615,51.78401184,18.30000114,15.10000038,13.9
2026-01-30 11:53:00,65,191.1,4.8,8.3,176.6,153.4738464,77.06892395,22.70000076,20.89999962,14.5
2026-01-30 11:54:00,,192.1,3.9,8.3,176.8,,85.07164764,,,15.3
2026-01-30 11:55:00,61,194.2,4.1,8.4,177.4,156.370697,68.03978729,21.5,18.39999962,16.8
2026-01-30 11:56:00,58,194.4,4.4,8.5,177.7,157.1813507,61.98559952,20.5,17.39999962,16.7
2026-01-30 11:57:00,54,194.3,4.8,8.5,177.8,158.9635773,58.28465271,19.30000114,16.10000038,16.5
2026-01-30 11:58:00,53,193.3,5.3,8.5,177.9,158.0277557,54.091362,19,15.69999981,15.4
2026-01-30 11:59:00,,192.6,5.5,8.6,178,,52.98149872,,,14.6
2026-01-30 12:00:00,,,,,,,,,,
2026-01-30 12:01:00,52,191.8,5.6,8.5,177.6,156.2753296,53.6824646,18.70000076,15.60000038,14.2
2026-01-30 12:02:00,66,191.5,4.6,8.2,176.6,155.2381744,79.96459198,23.30000114,21.80000114,14.9
2026-01-30 12:03:00,61,192.5,4,8.4,177.1,157.6224213,76.97296143,21.70000076,18.5,15.4
2026-01-30 12:04:00,58,193.8,4.5,8.5,177.6,157.6999054,62.11077118,20.5,17.30000114,16.2
2026-01-30 12:05:00,,193.7,4.8,8.5,177.8,,58.04265594,,,15.9
2026-01-30 12:06:00,54,193.1,5.3,8.5,177.9,158.0694733,54.74643326,19.20000076,15.90000057,15.2
2026-01-30 12:07:00,53,192.6,5.4,8.5,177.9,157.6462708,53.7325325,18.80000114,15.60000038,14.7
2026-01-30 12:08:00,52,192.2,5.6,8.5,177.9,156.9846497,52.60597992,18.60000038,15.40000057,14.3
2026-01-30 12:09:00,62,191.3,4.9,8.3,176.7,153.3963471,73.30957031,22,20.10000038,14.6
2026-01-30 12:10:00,,192.2,3.8,8.2,176.5,,93.31219482,,,15.7
2026-01-30 12:11:00,65,195.4,3.9,8.4,177.2,155.1189728,75.33737183,22.80000114,20.70000076,18.2
2026-01-30 12:12:00,62,196,4,8.4,177.4,157.7952881,70.9730072,22,19,18.6
2026-01-30 12:13:00,59,196.1,4.2,8.5,177.5,157.0502014,67.58917236,21,17.89999962,18.6
2026-01-30 12:14:00,58,195.5,4.6,8.5,177.7,156.621048,62.87849808,20.60000038,17.60000038,17.8
2026-01-30 12:15:00,,195,4.7,8.5,177.7,,61.58921814,,,17.3
2026-01-30 12:16:00,75,194.8,3.7,8.2,176.4,152.979126,95.63623047,26,26.89999962,18.4
2026-01-30 12:17:00,71,196.5,3.5,8.3,177,155.2024231,86.84909821,24.70000076,24.10000038,19.5
2026-01-30 12:18:00,62,197.7,3.7,8.4,177.3,155.387207,76.76016998,21.89999962,18.89999962,20.4
2026-01-30 12:19:00,61,197.6,4.2,8.5,177.7,157.5568543,66.94244385,21.30000114,18.30000114,19.9
2026-01-30 12:20:00,,197.1,4.3,8.5,177.7,,64.65177917,,,19.4
2026-01-30 12:21:00,58,196.2,4.6,8.5,177.8,157.4614868,62.30270386,20.5,17.39999962,18.4
2026-01-30 12:22:00,57,195.6,4.7,8.5,177.8,157.1157684,61.07600784,20.30000114,17.20000076,17.8
2026-01-30 12:23:00,75,195,4.7,8.4,177.2,152.6572418,68.34855652,26.10000038,26.89999962,17.8
2026-01-30 12:24:00,74,196.9,3.3,8.3,176.9,153.6049805,92.06880951,25.70000076,25.70000076,20
2026-01-30 12:25:00,,198.3,3.5,8.4,177.3,,79.96876526,,,21
2026-01-30 12:26:00,,,,,,,,,,
2026-01-30 12:27:00,62,198.8,3.9,8.5,177.7,155.3097076,70.00917816,21.89999962,18.89999962,21.1
2026-01-30 12:28:00,61,198.3,4.1,8.5,177.8,157.9085388,66.89237213,21.39999962,18.20000076,20.5
2026-01-30 12:29:00,,197.6,4.4,8.5,177.8,157.1932678,64.68099213,,,19.8
2026-01-30 12:30:00,58,,4.6,,,156.1859283,,20.60000038,17.5,
2026-01-30 12:31:00,,195.8,4.4,8.3,177,,75.39995575,,,18.8
2026-01-30 12:32:00,77,197.3,3.2,8.3,176.7,153.0685272,98.68628693,26.80000114,27.39999962,20.6
2026-01-30 12:33:00,71,199.1,3.3,8.4,177.2,156.4779816,85.730896,24.70000076,23.89999962,21.9
2026-01-30 12:34:00,64,199.9,3.6,8.4,177.5,156.0786438,78.31648254,22.39999962,19.70000076,22.4
2026-01-30 12:35:00,62,199.5,4,8.5,177.8,155.3216248,68.88679504,21.80000114,18.70000076,21.7
2026-01-30 12:36:00,,198.8,4.2,8.5,177.8,,66.90489197,,,21
2026-01-30 12:37:00,60,197.7,4.4,8.5,177.8,155.4050903,65.60726929,21.20000076,18.10000038,19.9
2026-01-30 12:38:00,60,197.1,4.4,8.5,177.8,154.9699554,65.62812805,21.10000038,18,19.3
2026-01-30 12:39:00,81,196.6,4,8.3,176.8,151.7691193,84.66275024,27.89999962,30.10000038,19.8
2026-01-30 12:40:00,73,199.6,3.1,8.4,177.1,155.1368561,91.47631836,25.60000038,25.5,22.5
2026-01-30 12:41:00,,200.8,3.4,8.4,177.4,,81.18294525,,,23.4
2026-01-30 12:42:00,63,200.9,3.8,8.5,177.7,155.5660248,72.75881195,22.30000114,19.60000038,23.2
2026-01-30 12:43:00,62,200.2,4,8.5,177.8,157.1932678,69.02448273,21.80000114,18.60000038,22.4
2026-01-30 12:44:00,60,199.4,4.2,8.5,177.9,155.6494751,67.19696045,21.20000076,18.10000038,21.5
2026-01-30 12:45:00,59,197.9,4.4,8.5,177.6,156.9309998,66.36665344,21.10000038,18.20000076,20.3
2026-01-30 12:46:00,,197.5,3.7,8.2,176.5,,95.1063385,,,21
2026-01-30 12:47:00,73,199.9,3.2,8.4,177.2,154.7792206,90.27466583,25.39999962,25.20000076,22.7
2026-01-30 12:48:00,68,200.9,3.4,8.4,177.5,157.1753845,80.47363281,23.70000076,22.30000114,23.4
2026-01-30 12:49:00,62,201,3.7,8.5,177.7,157.3840027,74.17743683,22,19.10000038,23.3
2026-01-30 12:50:00,61,199.8,4.1,8.5,177.9,157.8191376,68.52379608,21.60000038,18.60000038,21.9
2026-01-30 12:51:00,,199,4.2,8.5,177.9,,67.15940857,,,21.1
2026-01-30 12:52:00,71,198.1,3.8,8.3,176.6,153.7897644,89.1689682,24.80000114,25.20000076,21.5
2026-01-30 12:53:00,79,199.1,3.1,8.3,176.7,154.4335022,102.6876373,27.30000114,28.70000076,22.4
2026-01-30 12:54:00,67,200.8,3.2,8.4,177.3,156.686615,87.99234772,23.60000038,22.20000076,23.5
2026-01-30 12:55:00,65,201.5,3.8,8.5,177.7,154.7732697,74.56547546,22.70000076,20.5,23.8
2026-01-30 12:56:00,,200.9,4,8.5,177.8,,70.52655792,,,23.1
2026-01-30 12:57:00,61,199.4,4.2,8.5,177.9,155.9296112,67.13437653,21.5,18.39999962,21.5
2026-01-30 12:58:00,61,198.6,4.3,8.5,177.5,152.7704926,69.53769684,21.60000038,18.89999962,21.1
2026-01-30 12:59:00,77,198.4,3.6,8.2,176.4,152.9194946,98.45262146,26.80000114,27.39999962,22
2026-01-30 13:00:00,71,201.4,3.3,8.4,177.4,154.9878388,85.59737396,24.80000114,24,24
2026-01-30 13:01:00,,201.8,3.6,8.5,177.6,,78.99658966,,,24.2
2026-01-30 13:02:00,,,,,,,,,,
2026-01-30 13:03:00,63,201.1,4,8.5,177.8,157.3601685,71.0940094,22.20000076,19.20000076,23.3
